player,avg,ngames,teamgames,team
Joey Wiemer,8.52,112,162,MIL
Jesse Winker,2.91, 45,162,MIL
Garrett Mitchell,6.12, 16,162,MIL
Victor Caratini,6.91, 55,162,MIL
Brice Turang,7.71,112,162,MIL
Blake Perkins,7.71, 41,162,MIL
Tyrone Taylor,7.71, 65,162,MIL
Darin Ruf,3.53, 15,162,MIL
Andruw Monasterio,6.63, 78,162,MIL
Abraham Toro,6.20,  5,162,MIL
Luis Urias,7.80, 44,162,MIL
Raimel Tapia,5.51, 35,162,MIL
Jahmai Jones,6.75,  4,162,MIL
Sal Frelick,4.12, 49,162,MIL
Carlos Santana,3.61,145,162,MIL
Mark Canha,5.87,121,162,MIL
Josh Donaldson,5.23, 47,162,MIL
Brendan Donovan,3.25, 80,162,STL
Alec Burleson,4.90, 80,162,STL
Paul Goldschmidt,2.22,153,162,STL
Nolan Arenado,3.79,143,162,STL
Nolan Gorman,4.41,105,162,STL
Tyler O'Neill,5.43, 58,162,STL
Jordan Walker,6.39,114,162,STL
Andrew Knizner,7.97, 64,162,STL
Tommy Edman,5.62,128,162,STL
Willson Contreras,4.60,117,162,STL
Dylan Carlson,6.73, 59,162,STL
Juan Yepez,6.07, 15,162,STL
Taylor Motter,8.10, 21,162,STL
Lars Nootbaar,2.61,111,162,STL
Oscar Mercado,8.86,  7,162,STL
Luken Baker,5.87, 23,162,STL
Ivan Herrera,6.80, 10,162,STL
Jose Fermin,8.19, 16,162,STL
Masyn Winn,9.00, 35,162,STL
Richie Palacios,6.12, 25,162,STL
Juniel Querecuto,8.00,  5,162,STL
Irving Lopez,8.00,  3,162,STL
Nico Hoerner,1.51,148,162,CHC
Dansby Swanson,3.68,146,162,CHC
Ian Happ,3.24,156,162,CHC
Cody Bellinger,4.48,127,162,CHC
Trey Mancini,6.11, 63,162,CHC
Edwin Rios,6.78,  9,162,CHC
Eric Hosmer,6.77, 26,162,CHC
Nick Madrigal,7.88, 67,162,CHC
Tucker Barnhart,9.00, 35,162,CHC
Yan Gomes,7.32,101,162,CHC
Patrick Wisdom,7.08, 76,162,CHC
Luis Torrens,8.00,  6,162,CHC
Miles Mastrobuoni,7.91, 34,162,CHC
Nelson Velazquez,5.81, 43,162,CHC
Seiya Suzuki,4.56,137,162,CHC
Miguel Amaya,8.32, 41,162,CHC
Matt Mervis,7.15, 27,162,CHC
Christopher Morel,5.39,101,162,CHC
Mike Tauchman,2.29, 84,162,CHC
Jared Young,7.08, 12,162,CHC
Jeimer Candelario,4.37,138,162,CHC
Pete Crow-Armstrong,4.50,  2,162,CHC
Alexander Canario,7.75,  4,162,CHC
Josh Rojas,5.52, 87,162,AZ
Ketel Marte,1.69,143,162,AZ
Lourdes Gurriel Jr.,4.52,138,162,AZ
Christian Walker,4.01,154,162,AZ
Corbin Carroll,2.97,145,162,AZ
Gabriel Moreno,7.30, 93,162,AZ
Jake McCarthy,7.12, 76,162,AZ
Alek Thomas,7.31,104,162,AZ
Geraldo Perdomo,6.12,116,162,AZ
Kyle Lewis,2.80, 10,162,AZ
Evan Longoria,5.27, 59,162,AZ
Nick Ahmed,7.55, 55,162,AZ
Jose Herrera,8.78, 36,162,AZ
Pavin Smith,4.25, 51,162,AZ
Emmanuel Rivera,5.12, 67,162,AZ
Dominic Fletcher,7.21, 24,162,AZ
Carson Kelly,8.17, 42,162,AZ
Dominic Canzone,6.12, 42,162,AZ
Tommy Pham,4.17,113,162,AZ
Buddy Kennedy,4.14,  7,162,AZ
Jordan Lawlar,5.89,  9,162,AZ
Seby Zavala,8.55, 55,162,AZ
Mookie Betts,1.00,150,162,LAD
Freddie Freeman,2.00,160,162,LAD
Will Smith,3.02,119,162,LAD
Max Muncy,4.17,130,162,LAD
J.D. Martinez,4.28,109,162,LAD
David Peralta,5.69,103,162,LAD
Miguel Vargas,6.45, 69,162,LAD
James Outman,6.92,136,162,LAD
Miguel Rojas,8.45,108,162,LAD
Chris Taylor,6.39, 83,162,LAD
Trayce Thompson,7.20, 40,162,LAD
Austin Barnes,9.00, 52,162,LAD
Jason Heyward,6.00, 98,162,LAD
Austin Wynns,8.64, 42,162,LAD
Michael Busch,8.06, 18,162,LAD
Jonny Deluca,7.40, 10,162,LAD
Yonny Hernandez,9.00,  4,162,LAD
Enrique Hernandez,6.77,120,162,LAD
Amed Rosario,2.86,117,162,LAD
Kolten Wong,8.20, 60,162,LAD
LaMonte Wade Jr.,1.81,115,162,SF
Michael Conforto,4.26,113,162,SF
Thairo Estrada,2.97,118,162,SF
Joc Pederson,3.24, 94,162,SF
Mike Yastrzemski,4.69, 90,162,SF
David Villar,6.44, 34,162,SF
Brandon Crawford,7.79, 84,162,SF
Blake Sabol,6.79, 85,162,SF
Roberto Perez,9.00,  4,162,SF
J.D. Davis,4.05,126,162,SF
Wilmer Flores,3.09, 96,162,SF
Bryce Johnson,9.00, 11,162,SF
Heliot Ramos,7.88, 17,162,SF
Joey Bart,7.80, 25,162,SF
Matt Beaty,6.37, 19,162,SF
Brett Wisely,8.62, 39,162,SF
Austin Slater,2.19, 43,162,SF
Mitch Haniger,4.82, 56,162,SF
Cal Stevenson,9.00,  4,162,SF
Casey Schmitt,7.83, 71,162,SF
Patrick Bailey,6.08, 85,162,SF
Luis Matos,6.75, 65,162,SF
Isan Diaz,8.29,  7,162,SF
Marco Luciano,6.62, 13,162,SF
AJ Pollock,6.75, 36,162,SF
Mark Mathias,7.76, 21,162,SF
Wade Meckler,6.00, 15,162,SF
Johan Camargo,7.80,  5,162,SF
Tyler Fitzgerald,8.70, 10,162,SF
Steven Kwan,1.00,153,162,CLE
Jose Ramirez,2.72,155,162,CLE
Josh Bell,4.03,146,162,CLE
Josh Naylor,3.95,113,162,CLE
Oscar Gonzalez,5.04, 45,162,CLE
Andres Gimenez,5.08,145,162,CLE
Mike Zunino,7.67, 40,162,CLE
Myles Straw,8.32,136,162,CLE
Cam Gallagher,8.94, 53,162,CLE
Gabriel Arias,6.78, 88,162,CLE
Will Brennan,6.80,108,162,CLE
Tyler Freeman,5.64, 39,162,CLE
David Fry,6.24, 25,162,CLE
Brayan Rocchio,6.14, 21,162,CLE
Bo Naylor,8.31, 55,162,CLE
Kole Calhoun,3.98, 41,162,CLE
Jose Tena,8.75,  8,162,CLE
Zack Collins,8.50,  2,162,CLE
Eric Haase,7.30, 69,162,CLE
Julio Rodriguez,1.90,154,162,SEA
Ty France,3.95,153,162,SEA
Teoscar Hernandez,4.71,158,162,SEA
Cal Raleigh,4.77,126,162,SEA
Eugenio Suarez,4.17,160,162,SEA
Jarred Kelenic,4.73, 96,162,SEA
Cooper Hummel,7.67,  6,162,SEA
J.P. Crawford,2.71,146,162,SEA
Tommy La Stella,7.20,  5,162,SEA
Tom Murphy,7.09, 44,162,SEA
Sam Haggerty,8.22, 23,162,SEA
Jose Caballero,8.41, 69,162,SEA
Taylor Trammell,7.75, 16,162,SEA
Mike Ford,7.08, 65,162,SEA
Dylan Moore,7.44, 36,162,SEA
Cade Marlowe,7.57, 23,162,SEA
Brian O'Keefe,8.50,  6,162,SEA
Luis Arraez,1.77,140,161,MIA
Jean Segura,6.15, 82,161,MIA
Garrett Cooper,4.38,104,161,MIA
Jazz Chisholm Jr.,3.31, 91,161,MIA
Jorge Soler,2.12,131,161,MIA
Avisail Garcia,5.34, 29,161,MIA
Yuli Gurriel,5.29, 72,161,MIA
Nick Fortes,8.00, 86,161,MIA
Jon Berti,6.29, 98,161,MIA
Bryan De La Cruz,4.23,145,161,MIA
Jesus Sanchez,5.43, 99,161,MIA
Joey Wendle,7.35, 80,161,MIA
Jacob Stallings,8.29, 77,161,MIA
Garrett Hampson,7.82, 57,161,MIA
Peyton Burdick,7.11,  9,161,MIA
Xavier Edwards,7.79, 19,161,MIA
Jonathan Davis,8.04, 27,161,MIA
Jacob Amaya,8.67,  3,161,MIA
Dane Myers,8.18, 17,161,MIA
Jake Burger,5.24,132,161,MIA
Brandon Nimmo,1.11,150,161,NYM
Starling Marte,3.88, 81,161,NYM
Francisco Lindor,2.70,157,161,NYM
Pete Alonso,3.84,150,161,NYM
Jeff McNeil,4.23,150,161,NYM
Tomas Nido,8.94, 18,161,NYM
Daniel Vogelbach,5.86, 77,161,NYM
Luis Guillorme,8.38, 29,161,NYM
Omar Narvaez,8.03, 39,161,NYM
Tim Locastro,8.59, 17,161,NYM
Francisco Alvarez,6.66,101,161,NYM
Brett Baty,6.74, 97,161,NYM
Michael Perez,9.00,  2,161,NYM
Mark Vientos,6.61, 59,161,NYM
Gary Sanchez,6.62, 64,161,NYM
Danny Mendick,8.32, 19,161,NYM
DJ Stewart,6.18, 44,161,NYM
Rafael Ortega,7.37, 35,161,NYM
Jonathan Arauz,8.47, 17,161,NYM
Abraham Almonte,5.67,  3,161,NYM
Ronny Mauricio,4.80, 25,161,NYM
Luis Garcia,3.95,111,162,WSH
Joey Meneses,3.39,150,162,WSH
Dominic Smith,5.37,140,162,WSH
Keibert Ruiz,4.56,131,162,WSH
Corey Dickerson,5.88, 42,162,WSH
Lane Thomas,2.26,154,162,WSH
CJ Abrams,4.79,147,162,WSH
Victor Robles,8.59, 34,162,WSH
Alex Call,6.59,108,162,WSH
Ildemaro Vargas,6.83, 66,162,WSH
Michael Chavis,7.30, 27,162,WSH
Riley Adams,7.23, 39,162,WSH
Stone Garrett,5.62, 58,162,WSH
Jake Alu,7.27, 45,162,WSH
Derek Hill,8.31, 13,162,WSH
Blake Rutherford,8.18, 11,162,WSH
Jeter Downs,9.00,  2,162,WSH
Carter Kieboom,5.83, 23,162,WSH
Jacob Young,8.50, 32,162,WSH
Travis Blankenhorn,5.20, 10,162,WSH
Drew Millas,7.38,  8,162,WSH
Ramon Urias,7.04, 95,162,BAL
Adley Rutschman,1.72,148,162,BAL
Ryan Mountcastle,3.64,107,162,BAL
Anthony Santander,3.11,150,162,BAL
Austin Hays,4.47,134,162,BAL
Gunnar Henderson,3.70,142,162,BAL
Jorge Mateo,8.25, 96,162,BAL
Cedric Mullins,3.96,103,162,BAL
Ryan McKenna,8.27, 33,162,BAL
Terrin Vavra,7.93, 14,162,BAL
Adam Frazier,6.62,111,162,BAL
Kyle Stowers,6.78,  9,162,BAL
Anthony Bemboom,9.00,  4,162,BAL
James McCann,7.48, 61,162,BAL
Ryan O'Hearn,4.85, 89,162,BAL
Joey Ortiz,8.91, 11,162,BAL
Aaron Hicks,6.62, 78,162,BAL
Josh Lester,7.83,  6,162,BAL
Jordan Westburg,6.98, 54,162,BAL
Colton Cowser,7.47, 17,162,BAL
Heston Kjerstad,6.25,  8,162,BAL
Xander Bogaerts,3.99,153,162,SD
Juan Soto,2.82,159,162,SD
Manny Machado,3.40,136,162,SD
Nelson Cruz,5.48, 33,162,SD
Jake Cronenworth,5.24,124,162,SD
Austin Nola,8.25, 44,162,SD
Ha-Seong Kim,3.68,143,162,SD
Trent Grisham,7.79,141,162,SD
Jose Azocar,8.52, 23,162,SD
Matt Carpenter,6.28, 57,162,SD
Luis Campusano,6.41, 41,162,SD
Rougned Odor,6.86, 35,162,SD
David Dahl,8.00,  2,162,SD
Brandon Dixon,7.40, 25,162,SD
Brett Sullivan,8.79, 24,162,SD
Fernando Tatis Jr.,1.83,139,162,SD
Adam Engel,9.00,  3,162,SD
Alfonso Rivas,6.91, 32,162,SD
Matthew Batten,7.73, 33,162,SD
Taylor Kohlwey,7.67,  3,162,SD
Ji Man Choi,5.20, 30,162,SD
Ben Gamel,8.00,  4,162,SD
Jurickson Profar,1.86,114,162,SD
Eguy Rosario,8.78,  9,162,SD
Trea Turner,2.53,154,162,PHI
Kyle Schwarber,1.86,159,162,PHI
J.T. Realmuto,5.43,129,162,PHI
Darick Hall,6.92, 13,162,PHI
Nick Castellanos,3.90,155,162,PHI
Bryson Stott,4.30,143,162,PHI
Alec Bohm,5.23,142,162,PHI
Jake Cave,8.14, 51,162,PHI
Brandon Marsh,7.27,116,162,PHI
Josh Harrison,7.38, 26,162,PHI
Edmundo Sosa,7.88, 76,162,PHI
Cristian Pache,8.67, 24,162,PHI
Garrett Stubbs,8.62, 32,162,PHI
Kody Clemens,7.95, 38,162,PHI
Bryce Harper,3.32,125,162,PHI
Dalton Guthrie,9.00,  8,162,PHI
Drew Ellis,7.71,  7,162,PHI
Johan Rojas,8.83, 40,162,PHI
Rodolfo Castro,6.61, 59,162,PHI
Weston Wilson,7.00,  5,162,PHI
Ke'Bryan Hayes,3.21,120,162,PIT
Bryan Reynolds,2.00,142,162,PIT
Andrew McCutchen,2.48,103,162,PIT
Connor Joe,3.84,102,162,PIT
Oneil Cruz,1.62,  8,162,PIT
Ji Hwan Bae,5.78, 91,162,PIT
Austin Hedges,8.97, 63,162,PIT
Canaan Smith-Njigba,6.25,  8,162,PIT
Jack Suwinski,4.61,127,162,PIT
Jason Delay,8.92, 52,162,PIT
Tucupita Marcano,5.45, 53,162,PIT
Drew Maggi,8.00,  1,162,PIT
Miguel Andujar,5.45, 20,162,PIT
Chris Owings,8.00,  7,162,PIT
Josh Palacios,4.76, 33,162,PIT
Henry Davis,4.88, 60,162,PIT
Cal Mitchell,7.00,  1,162,PIT
Nick Gonzales,7.28, 32,162,PIT
Jared Triolo,6.43, 51,162,PIT
Endy Rodriguez,6.06, 47,162,PIT
Liover Peguero,7.23, 56,162,PIT
Alika Williams,8.62, 32,162,PIT
Vinny Capra,7.20,  5,162,PIT
Joshua Palacios,5.38, 26,162,PIT
Marcus Semien,1.05,162,162,TEX
Corey Seager,2.00,118,162,TEX
Nathaniel Lowe,3.24,160,162,TEX
Adolis Garcia,4.06,144,162,TEX
Josh Jung,4.81,119,162,TEX
Robbie Grossman,5.56, 98,162,TEX
Mitch Garver,5.87, 82,162,TEX
Brad Miller,7.60, 15,162,TEX
Josh H. Smith,7.72, 53,162,TEX
Jonah Heim,6.11,122,162,TEX
Ezequiel Duran,7.21,106,162,TEX
Travis Jankowski,5.67, 63,162,TEX
Bubba Thompson,8.79, 14,162,TEX
Leody Taveras,8.49,138,162,TEX
Sandy Leon,8.91, 11,162,TEX
Sam Huff,7.80, 10,162,TEX
J.P. Martinez,6.44,  9,162,TEX
Evan Carter,9.00, 18,162,TEX
Jonathan Ornelas,8.50,  2,162,TEX
Yandy Diaz,1.06,132,162,TB
Brandon Lowe,3.10,100,162,TB
Randy Arozarena,3.31,148,162,TB
Wander Franco,2.19,108,162,TB
Luke Raley,5.20,101,162,TB
Jose Siri,7.47, 91,162,TB
Taylor Walls,7.08, 87,162,TB
Josh Lowe,5.29,116,162,TB
Francisco Mejia,8.60, 42,162,TB
Isaac Paredes,4.90,132,162,TB
Harold Ramirez,4.20, 98,162,TB
Manuel Margot,7.19, 80,162,TB
Christian Bethancourt,8.24, 88,162,TB
Vidal Brujan,8.55, 20,162,TB
Jonathan Aranda,6.65, 23,162,TB
Rene Pinto,8.94, 31,162,TB
Curtis Mead,5.55, 20,162,TB
Osleivis Basabe,7.14, 22,162,TB
Tristan Gray,8.00,  1,162,TB
Junior Caminero,3.14,  7,162,TB
Alex Verdugo,2.33,135,162,BOS
Rafael Devers,3.05,150,162,BOS
Justin Turner,2.76,143,162,BOS
Masataka Yoshida,3.73,132,162,BOS
Adam Duvall,4.81, 81,162,BOS
Triston Casas,5.74,115,162,BOS
Christian Arroyo,6.94, 52,162,BOS
Reese McGuire,8.19, 48,162,BOS
Rob Refsnyder,2.60, 48,162,BOS
Connor Wong,8.42,106,162,BOS
Yu Chang,8.91, 32,162,BOS
Bobby Dalbec,7.20, 15,162,BOS
Jarren Duran,4.07, 83,162,BOS
Enmanuel Valdez,8.00, 44,162,BOS
Pablo Reyes,7.50, 46,162,BOS
David Hamilton,8.27, 11,162,BOS
Caleb Hamilton,9.00,  2,162,BOS
Jorge Alfaro,6.58, 12,162,BOS
Trevor Story,5.85, 41,162,BOS
Wilyer Abreu,5.26, 19,162,BOS
Ceddanne Rafaela,1.35, 17,162,BOS
Jonathan India,2.22,116,162,CIN
Spencer Steer,4.16,152,162,CIN
Wil Myers,5.74, 34,162,CIN
Tyler Stephenson,5.81,122,162,CIN
Kevin Newman,5.12, 59,162,CIN
Stuart Fairchild,6.76, 66,162,CIN
Curt Casali,8.81, 27,162,CIN
Jose Barrero,8.36, 39,162,CIN
TJ Friedl,2.69,121,162,CIN
Jake Fraley,3.79, 84,162,CIN
Jason Vosler,6.00, 14,162,CIN
Will Benson,8.02, 84,162,CIN
Luke Maile,8.89, 56,162,CIN
Nick Senzel,5.78, 77,162,CIN
Henry Ramos,6.05, 20,162,CIN
Matt McLain,2.24, 88,162,CIN
TJ Hopkins,8.44,  9,162,CIN
Elly De La Cruz,3.59, 96,162,CIN
Joey Votto,5.72, 60,162,CIN
Christian Encarnacion-Str,5.78, 59,162,CIN
Noelvi Marte,6.67, 30,162,CIN
Nick Martini,4.18, 17,162,CIN
Harrison Bader,5.65, 86,162,CIN
Alejo Lopez,7.00,  1,162,CIN
Yonathan Daza,6.00, 19,162,COL
Kris Bryant,2.72, 78,162,COL
Charlie Blackmon,1.32, 88,162,COL
Ryan McMahon,3.77,146,162,COL
Elehuris Montero,6.32, 76,162,COL
Elias Diaz,4.61,122,162,COL
Harold Castro,7.27, 71,162,COL
Ezequiel Tovar,5.01,150,162,COL
Brian Serven,9.00,  8,162,COL
Alan Trejo,7.56, 59,162,COL
Brenton Doyle,8.34,118,162,COL
Michael Toglia,7.08, 37,162,COL
Nolan Jones,4.83,100,162,COL
Coco Montes,7.70, 10,162,COL
Connor Kaiser,9.00,  2,162,COL
Brendan Rodgers,4.31, 45,162,COL
Cole Tucker,8.00,  1,162,COL
Hunter Goodman,6.42, 19,162,COL
Sean Bouchard,7.20, 10,162,COL
Bobby Witt Jr.,1.94,155,162,KC
MJ Melendez,3.65,140,162,KC
Salvador Perez,3.31,139,162,KC
Vinnie Pasquantino,2.66, 59,162,KC
Franmil Reyes,5.80, 15,162,KC
Hunter Dozier,7.04, 24,162,KC
Kyle Isbel,7.52, 82,162,KC
Nate Eaton,8.53, 15,162,KC
Michael Massey,5.52,112,162,KC
Edward Olivares,5.05, 91,162,KC
Jackie Bradley Jr.,8.56, 32,162,KC
Matt Duffy,6.48, 52,162,KC
Nick Pratto,4.37, 83,162,KC
Freddy Fermin,6.38, 55,162,KC
Maikel Garcia,3.03,119,162,KC
Drew Waters,7.56, 88,162,KC
Dairon Blanco,8.56, 36,162,KC
Samad Taylor,7.65, 20,162,KC
Nick Loftin,7.00, 17,162,KC
Logan Porter,7.89,  9,162,KC
Tyler Cropley,7.50,  2,162,KC
Nick Maton,4.77, 71,162,DET
Riley Greene,2.27, 93,162,DET
Javier Baez,4.50,131,162,DET
Kerry Carpenter,4.25,112,162,DET
Austin Meadows,4.75,  4,162,DET
Spencer Torkelson,3.50,159,162,DET
Miguel Cabrera,6.18, 94,162,DET
Zach McKinstry,2.97,118,162,DET
Matt Vierling,3.80,120,162,DET
Jonathan Schoop,7.18, 33,162,DET
Jake Rogers,7.89, 94,162,DET
Ryan Kreidler,9.00,  4,162,DET
Akil Baddoo,4.78, 88,162,DET
Tyler Nevin,6.12, 26,162,DET
Zack Short,7.83, 60,162,DET
Andy Ibanez,5.20, 93,162,DET
Jake Marisnick,8.96, 24,162,DET
Parker Meadows,6.51, 35,162,DET
Andre Lipcius,6.62,  8,162,DET
Max Kepler,4.23,111,162,MIN
Carlos Correa,2.61,132,162,MIN
Byron Buxton,3.08, 79,162,MIN
Trevor Larnach,5.02, 46,162,MIN
Jose Miranda,5.11, 37,162,MIN
Nick Gordon,6.18, 22,162,MIN
Joey Gallo,6.57, 83,162,MIN
Christian Vazquez,7.99, 92,162,MIN
Michael A. Taylor,8.74,110,162,MIN
Ryan Jeffers,6.83, 77,162,MIN
Donovan Solano,3.36, 96,162,MIN
Willi Castro,6.42, 92,162,MIN
Kyle Farmer,6.04, 80,162,MIN
Matt Wallner,6.35, 65,162,MIN
Edouard Julien,1.91, 92,162,MIN
Kyle Garlick,5.50,  8,162,MIN
Jorge Polanco,2.79, 77,162,MIN
Alex Kirilloff,3.78, 73,162,MIN
Royce Lewis,4.27, 56,162,MIN
Andrew Stevenson,6.71,  7,162,MIN
Tim Anderson,1.25,118,162,CWS
Luis Robert Jr.,2.94,140,162,CWS
Andrew Benintendi,2.05,141,162,CWS
Eloy Jimenez,3.87,117,162,CWS
Yoan Moncada,4.36, 88,162,CWS
Gavin Sheets,5.98, 92,162,CWS
Yasmani Grandal,6.14, 96,162,CWS
Oscar Colas,7.68, 66,162,CWS
Elvis Andrus,7.11,105,162,CWS
Andrew Vaughn,4.40,146,162,CWS
Hanser Alberto,7.10, 20,162,CWS
Romy Gonzalez,8.42, 26,162,CWS
Lenyn Sosa,8.09, 44,162,CWS
Adam Haseley,7.29,  7,162,CWS
Clint Frazier,6.59, 17,162,CWS
Zach Remillard,7.31, 39,162,CWS
Korey Lee,9.00, 22,162,CWS
Tyler Naquin,7.50,  2,162,CWS
DJ LeMahieu,3.23,130,162,NYY
Aaron Judge,2.01,103,162,NYY
Anthony Rizzo,3.07, 98,162,NYY
Giancarlo Stanton,3.70, 96,162,NYY
Gleyber Torres,2.66,152,162,NYY
Oswaldo Cabrera,7.52, 80,162,NYY
Jose Trevino,8.12, 48,162,NYY
Anthony Volpe,6.01,148,162,NYY
Isiah Kiner-Falefa,6.14, 88,162,NYY
Kyle Higashioka,8.27, 70,162,NYY
Franchy Cordero,6.74, 19,162,NYY
Willie Calhoun,4.75, 36,162,NYY
Oswald Peraza,6.83, 48,162,NYY
Jake Bauers,3.90, 67,162,NYY
Ben Rortvedt,8.92, 24,162,NYY
Greg Allen,8.33,  6,162,NYY
Billy McKinney,6.29, 38,162,NYY
Everson Pereira,7.42, 26,162,NYY
Jasson Dominguez,3.25,  8,162,NYY
Austin Wells,4.67, 18,162,NYY
Estevan Florial,6.17, 18,162,NYY
